project_id,project_type,state,district,land_area,affected_families,num_parcels,num_villages,notification_pct,survey_pct,verification_pct,objection_pct,award_pct,compensation_pct,rr_pct,possession_pct,overall_completion,legal_disputes,comp_total,comp_paid,comp_pending,avg_response_days,approval_delay,docs_total,docs_pending,doc_anomalies,velocity_change,project_value,delay_days,risk_score,delay_probability,is_delayed
LA-R-0410,State Highway,Rajasthan,Bhilwara,1376.89,950,817,8,0.94,0.94,0.94,0.9,0.82,0.72,0.63,0.57,0.81,89,11634.83,6410.67,5224.16,10.5,32,240,95,28,-78.9,3276.9,60,29,0.34,0
LA-TN-0173,Power Transmission,Tamil Nadu,Chennai,142.32,211,292,4,0.97,0.95,0.8,0.76,0.75,0.75,0.62,0.62,0.78,22,2735.17,1459.99,1275.18,7.1,25,272,61,6,-61.7,3496.5,37,29,0.27,0
LA-R-0373,National Highway,Rajasthan,Kota,1932.89,1033,1072,8,0.97,0.97,0.89,0.88,0.8,0.78,0.67,0.59,0.82,30,25376.2,19497.72,5878.48,3.6,12,252,66,17,-2.0,4865.44,26,29,0.21,0
LA-M-0017,Airport,Maharashtra,Nagpur,403.51,1099,1067,12,0.95,0.95,0.76,0.76,0.76,0.76,0.6,0.56,0.76,81,11457.25,6273.76,5183.49,10.6,32,102,32,3,-58.3,1195.79,64,28,0.24,0
LA-R-0399,Canal/Irrigation,Rajasthan,Bikaner,1187.51,1150,1334,11,1.0,1.0,0.89,0.78,0.78,0.72,0.72,0.7,0.82,71,14844.44,9682.23,5162.21,9.0,45,248,73,10,-45.6,4645.15,52,28,0.27,0
LA-UP-0098,Expressway,Uttar Pradesh,Varanasi,2328.53,1705,1564,15,0.74,0.71,0.71,0.67,0.65,0.59,0.4,0.38,0.61,33,16253.33,7908.64,8344.69,13.7,2,103,7,0,-63.6,575.35,51,28,0.21,0
LA-MP-0576,Canal/Irrigation,Madhya Pradesh,Satna,2447.41,1497,1669,16,1.0,0.92,0.86,0.77,0.77,0.77,0.61,0.61,0.79,47,31834.45,18851.99,12982.46,15.7,21,286,17,5,-28.6,2284.71,41,28,0.29,0
LA-M-0051,Airport,Maharashtra,Solapur,1707.33,946,931,7,1.0,1.0,0.86,0.86,0.72,0.72,0.61,0.61,0.8,97,9836.74,5326.43,4510.31,5.2,29,244,76,10,-7.7,1132.98,40,28,0.22,0
LA-T-0736,Defence,Telangana,Adilabad,1252.37,1023,954,12,0.95,0.9,0.9,0.8,0.8,0.71,0.52,0.45,0.75,83,23980.25,14981.91,8998.34,5.4,33,118,35,6,-50.0,1694.33,38,28,0.33,0
LA-MP-0529,Metro Rail,Madhya Pradesh,Gwalior,417.07,652,674,7,1.0,0.77,0.77,0.64,0.63,0.53,0.53,0.38,0.66,0,9593.03,3680.84,5912.19,8.2,6,294,92,24,26.7,4932.64,33,28,0.25,0
LA-UP-0104,Canal/Irrigation,Uttar Pradesh,Kanpur,329.15,355,445,4,0.98,0.91,0.91,0.78,0.69,0.69,0.58,0.58,0.77,29,5569.08,3055.5,2513.58,13.2,5,85,18,2,-85.7,320.96,60,27,0.31,0
LA-R-0334,Canal/Irrigation,Rajasthan,Jaipur,1779.64,1133,951,11,1.0,0.83,0.62,0.55,0.55,0.53,0.53,0.5,0.64,7,19935.58,9265.48,10670.1,6.3,11,247,63,14,25.0,2389.44,55,27,0.31,0
LA-UP-0113,SEZ,Uttar Pradesh,Kanpur,748.27,588,542,6,0.96,0.87,0.83,0.82,0.69,0.62,0.53,0.53,0.73,21,12264.73,5873.58,6391.15,8.3,18,264,92,2,53.3,2667.94,52,27,0.19,0
LA-T-0700,Industrial Corridor,Telangana,Karimnagar,1352.72,1611,1432,11,1.0,0.94,0.81,0.81,0.81,0.69,0.63,0.57,0.78,119,24522.09,15170.81,9351.28,2.8,15,121,33,3,13.3,3205.49,43,27,0.29,0
LA-M-0034,Power Transmission,Maharashtra,Thane,1091.23,699,651,6,0.98,0.84,0.75,0.75,0.65,0.51,0.51,0.46,0.68,39,11778.59,5862.65,5915.94,3.5,19,152,24,1,-5.9,2164.17,40,27,0.28,0
LA-M-0007,National Highway,Maharashtra,Pune,369.63,448,531,4,0.99,0.83,0.83,0.83,0.7,0.7,0.49,0.49,0.73,16,2373.15,1551.37,821.78,7.5,20,268,65,17,7.3,2109.15,32,27,0.21,0
LA-K-0284,Railway,Karnataka,Mangaluru,2741.08,1329,1472,18,1.0,0.96,0.86,0.85,0.84,0.75,0.67,0.67,0.82,117,15376.38,11337.52,4038.86,6.9,32,62,23,1,-78.3,2909.14,64,26,0.3,0
LA-G-0421,Industrial Corridor,Gujarat,Ahmedabad,483.48,1428,1569,12,1.0,0.89,0.89,0.78,0.63,0.63,0.63,0.58,0.75,138,28960.54,13844.63,15115.91,12.8,8,219,56,13,-46.4,1416.25,64,26,0.21,0
LA-WB-0590,Railway,West Bengal,Howrah,2761.71,1405,1517,14,1.0,0.92,0.8,0.67,0.67,0.67,0.58,0.58,0.74,125,19424.89,10972.43,8452.46,8.2,7,261,143,28,0.0,540.45,51,26,0.32,0
LA-UP-0082,Power Transmission,Uttar Pradesh,Lucknow,1035.65,1453,1321,9,1.0,0.9,0.81,0.81,0.81,0.71,0.71,0.71,0.81,37,19070.07,12565.96,6504.11,14.5,9,220,29,6,15.4,1966.58,45,26,0.31,0
LA-R-0353,Expressway,Rajasthan,Jodhpur,996.19,951,883,7,0.95,0.95,0.88,0.75,0.75,0.75,0.7,0.55,0.79,40,12772.98,9084.72,3688.26,9.1,10,283,49,11,-96.4,3650.89,37,26,0.25,0
LA-G-0479,National Highway,Gujarat,Junagadh,1001.16,1622,1717,17,1.0,1.0,0.78,0.68,0.64,0.64,0.64,0.63,0.75,175,30173.99,13758.72,16415.27,12.9,4,279,55,5,-57.4,1918.54,58,25,0.23,0
LA-UP-0140,Railway,Uttar Pradesh,Meerut,1513.27,832,880,8,0.87,0.87,0.84,0.81,0.63,0.63,0.53,0.53,0.71,55,9240.35,5256.97,3983.38,5.9,24,174,23,5,-9.7,1070.74,48,25,0.27,0
LA-TN-0175,State Highway,Tamil Nadu,Chennai,1138.06,1188,1218,9,1.0,1.0,0.84,0.84,0.8,0.74,0.74,0.66,0.83,1,25104.5,15977.41,9127.09,9.5,25,128,21,5,-25.0,2008.33,46,25,0.29,0
LA-UP-0080,SEZ,Uttar Pradesh,Lucknow,786.25,639,708,5,0.91,0.89,0.89,0.82,0.82,0.67,0.66,0.62,0.79,59,3530.49,2081.62,1448.87,2.1,16,255,147,7,-35.0,1344.96,51,24,0.26,0
LA-M-0058,Power Transmission,Maharashtra,Kolhapur,1925.67,1560,1433,18,1.0,0.87,0.87,0.87,0.74,0.74,0.62,0.62,0.79,103,20791.02,13869.28,6921.74,3.4,12,241,45,2,-95.0,4184.61,47,24,0.28,0
LA-MP-0549,Expressway,Madhya Pradesh,Ujjain,1420.27,913,845,11,1.0,0.94,0.94,0.85,0.72,0.72,0.72,0.72,0.83,107,7417.25,4256.66,3160.59,3.0,29,188,23,1,6.8,375.2,42,24,0.16,0
LA-M-0037,Railway,Maharashtra,Thane,933.0,1885,1947,15,1.0,0.86,0.79,0.78,0.74,0.74,0.54,0.54,0.75,171,40307.36,22055.12,18252.24,6.6,26,281,80,20,-20.0,3518.91,60,23,0.28,0
LA-MP-0543,National Highway,Madhya Pradesh,Ujjain,3463.05,1735,1840,15,1.0,0.94,0.78,0.78,0.72,0.72,0.72,0.52,0.77,77,15799.84,9410.51,6389.33,15.2,0,157,53,12,-48.8,2036.01,58,23,0.16,0
LA-R-0346,Defence,Rajasthan,Jodhpur,613.16,1575,1557,12,1.0,0.99,0.91,0.86,0.79,0.6,0.56,0.56,0.78,100,36651.69,21726.41,14925.28,3.6,6,70,35,4,-39.7,2612.87,43,23,0.2,0
LA-M-0030,Canal/Irrigation,Maharashtra,Aurangabad,2509.06,1445,1410,14,1.0,1.0,0.99,0.87,0.66,0.66,0.66,0.66,0.81,110,24868.03,14765.4,10102.63,8.3,17,255,18,0,-2.5,1418.1,38,23,0.25,0
LA-R-0341,Defence,Rajasthan,Jaipur,1380.82,1042,883,7,0.83,0.83,0.77,0.75,0.72,0.56,0.56,0.46,0.69,59,25614.15,12220.82,13393.33,4.9,1,58,17,4,-13.0,1888.81,37,23,0.28,0
LA-G-0449,Expressway,Gujarat,Rajkot,1277.8,941,1012,10,0.98,0.98,0.95,0.81,0.78,0.73,0.59,0.59,0.8,17,13230.38,7966.51,5263.87,5.8,19,280,89,20,-28.0,3785.74,46,22,0.22,0
LA-WB-0579,Smart City,West Bengal,Kolkata,250.79,606,547,5,1.0,0.94,0.84,0.84,0.84,0.74,0.74,0.55,0.81,60,14522.24,9482.11,5040.13,3.5,5,101,44,7,-61.7,2931.56,43,22,0.25,0
LA-G-0472,State Highway,Gujarat,Jamnagar,1798.28,1000,1097,10,1.0,1.0,0.78,0.78,0.76,0.7,0.59,0.53,0.77,78,13241.68,7242.18,5999.5,2.4,17,292,38,9,-44.7,2656.59,31,22,0.21,0
LA-G-0458,SEZ,Gujarat,Bhavnagar,2288.35,1402,1357,10,1.0,0.98,0.72,0.72,0.71,0.66,0.66,0.55,0.75,176,8067.31,4457.83,3609.48,2.7,10,288,112,28,-14.3,3399.72,51,20,0.25,0
LA-R-0388,Metro Rail,Rajasthan,Ajmer,384.09,561,507,7,1.0,0.97,0.97,0.83,0.83,0.74,0.69,0.65,0.83,40,11280.37,6272.96,5007.41,4.6,8,54,5,1,-28.6,3332.24,25,20,0.24,0
LA-T-0726,Smart City,Telangana,Nalgonda,1008.91,719,674,8,1.0,1.0,0.84,0.78,0.78,0.78,0.78,0.56,0.82,68,13631.34,8762.64,4868.7,7.2,11,119,61,6,-68.0,3632.36,40,19,0.2,0
LA-MP-0558,Metro Rail,Madhya Pradesh,Sagar,1319.34,820,839,11,1.0,0.91,0.84,0.78,0.7,0.7,0.47,0.47,0.73,63,20441.74,13078.82,7362.92,2.3,7,167,81,8,-20.5,2729.86,51,17,0.24,0
LA-MP-0551,Expressway,Madhya Pradesh,Sagar,2619.38,2295,2153,17,1.0,0.9,0.78,0.78,0.75,0.75,0.61,0.53,0.76,184,12616.55,7233.75,5382.8,2.5,0,139,8,0,-96.7,4817.57,44,15,0.07,0
LA-G-0437,Expressway,Gujarat,Vadodara,713.05,2056,1891,18,1.0,0.98,0.98,0.98,0.77,0.77,0.69,0.69,0.86,27,19245.54,12210.97,7034.57,6.2,12,119,34,4,-20.0,3949.68,37,13,0.1,0
